#score	occ	co	cco	dCDF
3.4	346	20785473	11401	0.000548207
3.5	351	20785824	11050	0.00053133
3.6	298	20786122	10752	0.000517001
3.7	352	20786474	10400	0.000500075
3.8	297	20786771	10103	0.000485794
3.9	314	20787085	9789	0.000470696
4	260	20787345	9529	0.000458194
4.1	258	20787603	9271	0.000445788
4.2	247	20787850	9024	0.000433911
4.3	239	20788089	8785	0.000422419
4.4	223	20788312	8562	0.000411696
4.5	240	20788552	8322	0.000400156
4.6	230	20788782	8092	0.000389097
4.7	231	20789013	7861	0.000377989
4.8	201	20789214	7660	0.000368325
4.9	227	20789441	7433	0.000357409
5	233	20789674	7200	0.000346206
5.1	233	20789907	6967	0.000335002
5.2	241	20790148	6726	0.000323414
5.3	233	20790381	6493	0.00031221
5.4	185	20790566	6308	0.000303315
5.5	221	20790787	6087	0.000292688
5.6	199	20790986	5888	0.000283119
5.7	196	20791182	5692	0.000273695
5.8	209	20791391	5483	0.000263645
5.9	218	20791609	5265	0.000253163
6	200	20791809	5065	0.000243546
6.1	199	20792008	4866	0.000233977
6.2	219	20792227	4647	0.000223447
6.3	182	20792409	4465	0.000214696
6.4	155	20792564	4310	0.000207243
6.5	191	20792755	4119	0.000198059
6.6	180	20792935	3939	0.000189403
6.7	157	20793092	3782	0.000181854
6.8	164	20793256	3618	0.000173968
6.9	169	20793425	3449	0.000165842
7	178	20793603	3271	0.000157283
7.1	171	20793774	3100	0.000149061
7.2	137	20793911	2963	0.000142473
7.3	161	20794072	2802	0.000134732
7.4	166	20794238	2636	0.00012675
7.5	159	20794397	2477	0.000119104
7.6	138	20794535	2339	0.000112469
7.7	118	20794653	2221	0.000106795
7.8	124	20794777	2097	0.000100832
7.9	118	20794895	1979	9.51585E-05
8	110	20795005	1869	8.98693E-05
8.1	126	20795131	1743	8.38107E-05
8.2	130	20795261	1613	7.75597E-05
8.3	96	20795357	1517	7.29437E-05
8.4	110	20795467	1407	6.76544E-05
8.5	95	20795562	1312	6.30864E-05
8.6	109	20795671	1203	5.78452E-05
8.7	107	20795778	1096	5.27002E-05
8.8	91	20795869	1005	4.83246E-05
8.9	117	20795986	888	4.26987E-05
9	94	20796080	794	3.81788E-05
9.1	75	20796155	719	3.45725E-05
9.2	72	20796227	647	3.11104E-05
9.3	80	20796307	567	2.72637E-05
9.4	69	20796376	498	2.39459E-05
9.5	51	20796427	447	2.14936E-05
9.6	55	20796482	392	1.8849E-05
9.7	48	20796530	344	1.65409E-05
9.8	50	20796580	294	1.41367E-05
9.9	50	20796630	244	1.17325E-05
10	41	20796671	203	9.76108E-06
10.1	32	20796703	171	8.22239E-06
10.2	30	20796733	141	6.77987E-06
10.3	21	20796754	120	5.7701E-06
10.4	27	20796781	93	4.47183E-06
10.5	16	20796797	77	3.70248E-06
10.6	22	20796819	55	2.64463E-06
10.7	14	20796833	41	1.97145E-06
10.8	3	20796836	38	1.8272E-06
10.9	6	20796842	32	1.53869E-06
11	5	20796847	27	1.29827E-06
11.1	4	20796851	23	1.10594E-06
11.2	3	20796854	20	9.61683E-07
11.3	4	20796858	16	7.69346E-07
11.4	4	20796862	12	5.7701E-07
11.5	2	20796864	10	4.80841E-07
11.6	2	20796866	8	3.84673E-07
11.7	5	20796871	3	1.44252E-07
11.8	1	20796872	2	9.61683E-08
11.9	2	20796874	0	0
