#score	occ	co	cco	dCDF
9.8	16	21141085	93	4.399E-06
9.9	22	21141107	71	3.35837E-06
10	13	21141120	58	2.74346E-06
10.1	18	21141138	40	1.89204E-06
10.2	1	21141139	39	1.84474E-06
10.3	8	21141147	31	1.46633E-06
10.4	4	21141151	27	1.27713E-06
10.5	12	21141163	15	7.09516E-07
10.6	11	21141174	4	1.89204E-07
10.7	0	21141174	4	1.89204E-07
10.8	0	21141174	4	1.89204E-07
10.9	2	21141176	2	9.46021E-08
11	2	21141178	0	0
